name,year,injury_type,risk_score,hdc,population,collisions,injuries,collision_rate_per_100k,injury_rate_per_100k,geography
53053071705,2017,Serious Injury,39,Yes,3823,2,3,52.3149359142035,78.47240387130526,Census Tract 2010
53053071705,2018,Fatality,39,Yes,3844,2,2,52.029136316337144,52.029136316337144,Census Tract 2010
53053071705,2018,Serious Injury,39,Yes,3844,3,4,78.04370447450572,104.05827263267429,Census Tract 2010
53053071705,2019,Serious Injury,39,Yes,3892,5,5,128.46865364850976,128.46865364850976,Census Tract 2010
53053071705,2020,Fatality,39,Yes,4024,1,1,24.85089463220676,24.85089463220676,Census Tract 2010
53053071705,2020,Serious Injury,39,Yes,4024,1,1,24.85089463220676,24.85089463220676,Census Tract 2010
53053071705,2021,Serious Injury,39,Yes,3707,1,1,26.975991367682763,26.975991367682763,Census Tract 2010
53053071705,2021,Serious Injury,39,Yes,4038,2,2,49.52947003467063,49.52947003467063,Census Tract 2010
53053071705,2021,Serious Injury,39,Yes,4107,1,1,24.348672997321646,24.348672997321646,Census Tract 2010
53053071705,2022,Fatality,39,Yes,4042,2,2,49.48045522018803,49.48045522018803,Census Tract 2010
53053071705,2022,Fatality,39,Yes,4104,1,1,24.366471734892787,24.366471734892787,Census Tract 2010
53053071705,2022,Serious Injury,39,Yes,4042,3,3,74.22068283028204,74.22068283028204,Census Tract 2010
53053071705,2022,Serious Injury,39,Yes,4104,2,3,48.732943469785575,73.09941520467837,Census Tract 2010
53053071706,2010,Serious Injury,27,Yes,1909,5,5,261.91723415400736,261.91723415400736,Census Tract 2010
53053071706,2011,Serious Injury,27,Yes,1889,2,2,105.87612493382741,105.87612493382741,Census Tract 2010
53053071706,2012,Serious Injury,27,Yes,1896,1,1,52.74261603375527,52.74261603375527,Census Tract 2010
53053071706,2013,Fatality,27,Yes,1907,1,1,52.43838489774515,52.43838489774515,Census Tract 2010
53053071706,2014,Serious Injury,27,Yes,1896,1,2,52.74261603375527,105.48523206751054,Census Tract 2010
53053071706,2016,Fatality,27,Yes,1915,1,1,52.21932114882507,52.21932114882507,Census Tract 2010
53053071706,2016,Serious Injury,27,Yes,1915,1,1,52.21932114882507,52.21932114882507,Census Tract 2010
53053071706,2017,Fatality,27,Yes,1938,3,3,154.7987616099071,154.7987616099071,Census Tract 2010
53053071706,2017,Serious Injury,27,Yes,1938,2,3,103.19917440660474,154.7987616099071,Census Tract 2010
53053071706,2018,Serious Injury,27,Yes,1950,2,2,102.56410256410257,102.56410256410257,Census Tract 2010
53053071706,2019,Serious Injury,27,Yes,1980,2,2,101.010101010101,101.010101010101,Census Tract 2010
53053071706,2020,Fatality,27,Yes,4688,2,2,42.66211604095563,42.66211604095563,Census Tract 2010
53053071706,2020,Serious Injury,27,Yes,1943,3,3,154.4004117344313,154.4004117344313,Census Tract 2010
53053071706,2021,Serious Injury,27,Yes,1946,3,3,154.1623843782117,154.1623843782117,Census Tract 2010
53053071706,2021,Serious Injury,27,Yes,4665,1,1,21.436227224008576,21.436227224008576,Census Tract 2010
53053071706,2022,Serious Injury,27,Yes,1940,2,5,103.09278350515464,257.73195876288656,Census Tract 2010
53053071707,2010,Serious Injury,29,Yes,2853,1,1,35.050823694356815,35.050823694356815,Census Tract 2010
53053071707,2011,Serious Injury,29,Yes,2790,1,1,35.842293906810035,35.842293906810035,Census Tract 2010
53053071707,2013,Fatality,29,Yes,2845,1,1,35.1493848857645,35.1493848857645,Census Tract 2010
53053071707,2013,Serious Injury,29,Yes,2845,1,1,35.1493848857645,35.1493848857645,Census Tract 2010
53053071707,2016,Serious Injury,29,Yes,2854,2,2,70.0770847932726,70.0770847932726,Census Tract 2010
53053071707,2017,Fatality,29,Yes,2874,1,1,34.79471120389701,34.79471120389701,Census Tract 2010
53053071707,2017,Serious Injury,29,Yes,2874,1,1,34.79471120389701,34.79471120389701,Census Tract 2010
53053071707,2018,Serious Injury,29,Yes,2905,1,1,34.42340791738382,34.42340791738382,Census Tract 2010
53053071707,2019,Serious Injury,29,Yes,2926,1,1,34.17634996582365,34.17634996582365,Census Tract 2010
53053071707,2020,Serious Injury,29,Yes,2902,1,1,34.45899379738112,34.45899379738112,Census Tract 2010
53053071707,2021,Serious Injury,29,Yes,2912,3,3,103.02197802197801,103.02197802197801,Census Tract 2010
53053071707,2022,Serious Injury,29,Yes,2926,5,5,170.88174982911823,170.88174982911823,Census Tract 2010
53053071803,2010,Fatality,39,Yes,5254,1,1,19.033117624666918,19.033117624666918,Census Tract 2010
53053071803,2010,Serious Injury,39,Yes,5254,3,3,57.09935287400076,57.09935287400076,Census Tract 2010
53053071803,2011,Serious Injury,39,Yes,5306,2,2,37.69317753486619,37.69317753486619,Census Tract 2010
53053071803,2012,Serious Injury,39,Yes,5478,3,3,54.76451259583789,54.76451259583789,Census Tract 2010
53053071803,2013,Serious Injury,39,Yes,5504,3,3,54.50581395348837,54.50581395348837,Census Tract 2010
53053071803,2014,Serious Injury,39,Yes,5545,1,1,18.034265103697024,18.034265103697024,Census Tract 2010
53053071803,2015,Serious Injury,39,Yes,5539,3,3,54.16140097490521,54.16140097490521,Census Tract 2010
53053071803,2016,Serious Injury,39,Yes,5581,7,8,125.4255509765275,143.34348683031715,Census Tract 2010
53053071803,2017,Fatality,39,Yes,5610,2,2,35.65062388591801,35.65062388591801,Census Tract 2010
53053071803,2017,Serious Injury,39,Yes,5610,5,5,89.12655971479501,89.12655971479501,Census Tract 2010
53053071803,2018,Fatality,39,Yes,5640,3,3,53.19148936170213,53.19148936170213,Census Tract 2010
53053071803,2018,Serious Injury,39,Yes,5640,3,4,53.19148936170213,70.92198581560284,Census Tract 2010
53053071803,2019,Fatality,39,Yes,5862,1,1,17.059024223814397,17.059024223814397,Census Tract 2010
53053071803,2019,Serious Injury,39,Yes,5862,6,6,102.35414534288638,102.35414534288638,Census Tract 2010
53053071803,2020,Serious Injury,39,Yes,4588,1,1,21.795989537925024,21.795989537925024,Census Tract 2010
53053071803,2020,Serious Injury,39,Yes,6091,2,2,32.835330815957974,32.835330815957974,Census Tract 2010
53053071803,2021,Fatality,39,Yes,6128,1,1,16.318537859007833,16.318537859007833,Census Tract 2010
53053071803,2021,Serious Injury,39,Yes,4028,1,1,24.826216484607745,24.826216484607745,Census Tract 2010
53053071803,2021,Serious Injury,39,Yes,6128,3,3,48.9556135770235,48.9556135770235,Census Tract 2010
53053071803,2022,Serious Injury,39,Yes,6129,1,1,16.315875346712353,16.315875346712353,Census Tract 2010
53053071805,2010,Serious Injury,47,Yes,3625,1,1,27.586206896551726,27.586206896551726,Census Tract 2010
53053071805,2012,Serious Injury,47,Yes,3611,1,1,27.693159789531983,27.693159789531983,Census Tract 2010
53053071805,2013,Serious Injury,47,Yes,3609,1,1,27.70850651149903,27.70850651149903,Census Tract 2010
53053071805,2014,Serious Injury,47,Yes,3597,1,1,27.80094523213789,27.80094523213789,Census Tract 2010
53053071805,2015,Serious Injury,47,Yes,3598,1,1,27.793218454697055,27.793218454697055,Census Tract 2010
53053071805,2018,Serious Injury,47,Yes,3640,2,2,54.94505494505494,54.94505494505494,Census Tract 2010
53053071805,2019,Serious Injury,47,Yes,3636,2,2,55.005500550055004,55.005500550055004,Census Tract 2010
53053071806,2010,Fatality,45,Yes,4213,1,1,23.736055067647758,23.736055067647758,Census Tract 2010
53053071806,2011,Serious Injury,45,Yes,4187,2,2,47.76689754000478,47.76689754000478,Census Tract 2010
53053071806,2012,Serious Injury,45,Yes,4201,1,1,23.803856224708404,23.803856224708404,Census Tract 2010
53053071806,2016,Fatality,45,Yes,4220,1,1,23.696682464454977,23.696682464454977,Census Tract 2010
53053071806,2016,Serious Injury,45,Yes,4220,4,4,94.7867298578199,94.7867298578199,Census Tract 2010
53053071806,2018,Serious Injury,45,Yes,4249,3,3,70.60484819957637,70.60484819957637,Census Tract 2010
53053071806,2019,Serious Injury,45,Yes,4265,3,3,70.33997655334115,70.33997655334115,Census Tract 2010
53053071806,2020,Fatality,45,Yes,4666,1,1,21.43163309044149,21.43163309044149,Census Tract 2010
53053071806,2020,Serious Injury,45,Yes,4666,1,1,21.43163309044149,21.43163309044149,Census Tract 2010
53053071806,2021,Serious Injury,45,Yes,4668,3,3,64.26735218508998,64.26735218508998,Census Tract 2010
53053071806,2022,Fatality,45,Yes,4667,1,1,21.427040925648168,21.427040925648168,Census Tract 2010
53053071806,2022,Serious Injury,45,Yes,3690,1,1,27.100271002710027,27.100271002710027,Census Tract 2010
53053071806,2022,Serious Injury,45,Yes,4667,1,1,21.427040925648168,21.427040925648168,Census Tract 2010
53053071807,2010,Serious Injury,38,Yes,3480,1,2,28.73563218390805,57.4712643678161,Census Tract 2010
53053071807,2011,Serious Injury,38,Yes,3451,1,1,28.977108084613157,28.977108084613157,Census Tract 2010
53053071807,2012,Fatality,38,Yes,3482,1,1,28.71912693854107,28.71912693854107,Census Tract 2010
53053071807,2013,Serious Injury,38,Yes,3477,4,4,115.04170261719872,115.04170261719872,Census Tract 2010
53053071807,2014,Fatality,38,Yes,3480,1,1,28.73563218390805,28.73563218390805,Census Tract 2010
53053071807,2015,Serious Injury,38,Yes,3495,1,1,28.612303290414875,28.612303290414875,Census Tract 2010
53053071807,2016,Fatality,38,Yes,3572,1,1,27.99552071668533,27.99552071668533,Census Tract 2010
53053071807,2016,Serious Injury,38,Yes,3572,2,2,55.99104143337066,55.99104143337066,Census Tract 2010
53053071807,2017,Serious Injury,38,Yes,3599,5,5,138.92747985551543,138.92747985551543,Census Tract 2010
53053071807,2018,Serious Injury,38,Yes,3619,4,4,110.5277701022382,110.5277701022382,Census Tract 2010
53053071807,2019,Serious Injury,38,Yes,3630,2,3,55.09641873278237,82.64462809917356,Census Tract 2010
53053071807,2020,Serious Injury,38,Yes,4269,1,2,23.4246896228625,46.849379245725,Census Tract 2010
53053071807,2021,Serious Injury,38,Yes,4273,1,1,23.402761525860054,23.402761525860054,Census Tract 2010
53053071807,2022,Fatality,38,Yes,4269,1,1,23.4246896228625,23.4246896228625,Census Tract 2010
53053071807,2022,Serious Injury,38,Yes,4269,1,1,23.4246896228625,23.4246896228625,Census Tract 2010
53053071808,2010,Serious Injury,41,Yes,3920,2,2,51.02040816326531,51.02040816326531,Census Tract 2010
53053071808,2012,Serious Injury,41,Yes,3866,2,3,51.733057423693744,77.5995861355406,Census Tract 2010
53053071808,2015,Fatality,41,Yes,3860,1,1,25.906735751295336,25.906735751295336,Census Tract 2010
53053071808,2015,Serious Injury,41,Yes,3860,3,6,77.720207253886,155.440414507772,Census Tract 2010
53053071808,2016,Fatality,41,Yes,3875,1,1,25.806451612903228,25.806451612903228,Census Tract 2010
53053071808,2016,Serious Injury,41,Yes,3875,1,1,25.806451612903228,25.806451612903228,Census Tract 2010
53053071808,2017,Serious Injury,41,Yes,3906,4,4,102.40655401945725,102.40655401945725,Census Tract 2010
53053071808,2018,Serious Injury,41,Yes,3917,2,2,51.05948429920857,51.05948429920857,Census Tract 2010
53053071808,2019,Serious Injury,41,Yes,3932,3,3,76.2970498474059,76.2970498474059,Census Tract 2010
53053071808,2021,Fatality,41,Yes,4462,1,1,22.411474675033617,22.411474675033617,Census Tract 2010
53053071808,2021,Serious Injury,41,Yes,4273,3,3,70.20828457758016,70.20828457758016,Census Tract 2010
53053071808,2021,Serious Injury,41,Yes,4462,3,3,67.23442402510085,67.23442402510085,Census Tract 2010
53053071808,2022,Serious Injury,41,Yes,4269,2,2,46.849379245725,46.849379245725,Census Tract 2010
53053071808,2022,Serious Injury,41,Yes,4448,1,1,22.48201438848921,22.48201438848921,Census Tract 2010
53053071901,2010,Serious Injury,37,Yes,4713,4,6,84.87163165711861,127.30744748567791,Census Tract 2010
53053071901,2011,Serious Injury,37,Yes,4637,2,2,43.13133491481561,43.13133491481561,Census Tract 2010
53053071901,2012,Serious Injury,37,Yes,4693,2,3,42.61666311527807,63.92499467291711,Census Tract 2010
53053071901,2015,Serious Injury,37,Yes,4681,3,3,64.0888698995941,64.0888698995941,Census Tract 2010
53053071901,2016,Serious Injury,37,Yes,4707,3,4,63.73486297004462,84.97981729339281,Census Tract 2010
53053071901,2017,Fatality,37,Yes,4737,1,1,21.110407430863415,21.110407430863415,Census Tract 2010
53053071901,2017,Serious Injury,37,Yes,4737,1,1,21.110407430863415,21.110407430863415,Census Tract 2010
53053071901,2018,Fatality,37,Yes,4742,1,3,21.088148460565165,63.26444538169549,Census Tract 2010
53053071901,2019,Serious Injury,37,Yes,4748,1,1,21.061499578770007,21.061499578770007,Census Tract 2010
53053071901,2020,Serious Injury,37,Yes,3718,3,3,80.68854222700377,80.68854222700377,Census Tract 2010
53053071901,2020,Serious Injury,37,Yes,4269,1,1,23.4246896228625,23.4246896228625,Census Tract 2010
53053071901,2020,Serious Injury,37,Yes,5138,1,1,19.46282600233554,19.46282600233554,Census Tract 2010
53053071901,2021,Fatality,37,Yes,4668,1,1,21.422450728363327,21.422450728363327,Census Tract 2010
53053071901,2021,Serious Injury,37,Yes,3721,2,2,53.74899220639613,53.74899220639613,Census Tract 2010
53053071901,2021,Serious Injury,37,Yes,4668,1,1,21.422450728363327,21.422450728363327,Census Tract 2010
53053071901,2022,Serious Injury,37,Yes,3690,3,4,81.30081300813008,108.40108401084011,Census Tract 2010
53053071901,2022,Serious Injury,37,Yes,4667,1,1,21.427040925648168,21.427040925648168,Census Tract 2010
53053071901,2022,Serious Injury,37,Yes,5288,1,1,18.910741301059,18.910741301059,Census Tract 2010
53053071902,2010,Serious Injury,15,No,5183,2,3,38.58769052672198,57.881535790082964,Census Tract 2010
53053071902,2011,Serious Injury,15,No,5097,1,1,19.619383951343927,19.619383951343927,Census Tract 2010
53053071902,2012,Fatality,15,No,5135,2,2,38.948393378773126,38.948393378773126,Census Tract 2010
53053071902,2012,Serious Injury,15,No,5135,1,4,19.474196689386563,77.89678675754625,Census Tract 2010
53053071902,2013,Serious Injury,15,No,5134,1,1,19.477989871445267,19.477989871445267,Census Tract 2010
53053071902,2014,Serious Injury,15,No,5148,1,1,19.425019425019425,19.425019425019425,Census Tract 2010
53053071902,2015,Fatality,15,No,5156,2,2,38.78975950349108,38.78975950349108,Census Tract 2010
53053071902,2015,Serious Injury,15,No,5156,3,3,58.18463925523662,58.18463925523662,Census Tract 2010
53053071902,2016,Serious Injury,15,No,5195,2,2,38.498556304138596,38.498556304138596,Census Tract 2010
53053071902,2017,Fatality,15,No,5235,2,2,38.2043935052531,38.2043935052531,Census Tract 2010
53053071902,2017,Serious Injury,15,No,5235,3,4,57.306590257879655,76.4087870105062,Census Tract 2010
53053071902,2018,Serious Injury,15,No,5192,1,1,19.26040061633282,19.26040061633282,Census Tract 2010
53053071902,2019,Fatality,15,No,5190,1,1,19.267822736030826,19.267822736030826,Census Tract 2010
53053071902,2019,Serious Injury,15,No,5190,3,4,57.80346820809248,77.0712909441233,Census Tract 2010
53053071902,2020,Serious Injury,15,No,5138,1,1,19.46282600233554,19.46282600233554,Census Tract 2010
53053071902,2020,Serious Injury,15,No,5726,2,3,34.9283967865875,52.39259517988125,Census Tract 2010
53053071902,2021,Serious Injury,15,No,5728,1,2,17.45810055865922,34.91620111731844,Census Tract 2010
53053071902,2022,Fatality,15,No,5288,1,2,18.910741301059,37.821482602118,Census Tract 2010
53053071902,2022,Serious Injury,15,No,5288,1,1,18.910741301059,18.910741301059,Census Tract 2010
53053071902,2022,Serious Injury,15,No,5735,2,2,34.873583260680036,34.873583260680036,Census Tract 2010
53053072000,2011,Serious Injury,35,Yes,4735,1,1,21.119324181626187,21.119324181626187,Census Tract 2010
53053072000,2012,Serious Injury,35,Yes,4787,2,3,41.7798203467725,62.66973052015876,Census Tract 2010
53053072000,2013,Serious Injury,35,Yes,4795,1,1,20.855057351407716,20.855057351407716,Census Tract 2010
53053072000,2015,Fatality,35,Yes,4807,1,1,20.802995631370916,20.802995631370916,Census Tract 2010
53053072000,2015,Serious Injury,35,Yes,4807,2,2,41.60599126274183,41.60599126274183,Census Tract 2010
53053072000,2016,Fatality,35,Yes,4827,1,1,20.716801325875284,20.716801325875284,Census Tract 2010
53053072000,2017,Serious Injury,35,Yes,4845,1,1,20.63983488132095,20.63983488132095,Census Tract 2010
53053072000,2018,Fatality,35,Yes,4862,1,1,20.567667626491158,20.567667626491158,Census Tract 2010
53053072000,2018,Serious Injury,35,Yes,4862,3,4,61.70300287947347,82.27067050596463,Census Tract 2010
53053072000,2019,Serious Injury,35,Yes,4863,2,2,41.126876413736376,41.126876413736376,Census Tract 2010
53053072106,2010,Fatality,38,Yes,5921,1,1,16.889039013680122,16.889039013680122,Census Tract 2010
53053072106,2011,Serious Injury,38,Yes,5862,1,1,17.059024223814397,17.059024223814397,Census Tract 2010
53053072106,2014,Serious Injury,38,Yes,5858,2,2,34.141345168999656,34.141345168999656,Census Tract 2010
53053072106,2015,Serious Injury,38,Yes,5798,2,2,34.494653328734046,34.494653328734046,Census Tract 2010
53053072106,2017,Serious Injury,38,Yes,5915,4,4,67.6246830092984,67.6246830092984,Census Tract 2010
53053072106,2019,Fatality,38,Yes,5960,1,1,16.778523489932887,16.778523489932887,Census Tract 2010
53053072106,2020,Serious Injury,38,Yes,5726,1,1,17.46419839329375,17.46419839329375,Census Tract 2010
53053072106,2021,Serious Injury,38,Yes,5728,1,1,17.45810055865922,17.45810055865922,Census Tract 2010
53053072106,2022,Serious Injury,38,Yes,5735,1,1,17.436791630340018,17.436791630340018,Census Tract 2010
53053072107,2010,Serious Injury,16,No,4197,3,3,71.4796283059328,71.4796283059328,Census Tract 2010
53053072107,2012,Serious Injury,16,No,4171,1,1,23.975065931431313,23.975065931431313,Census Tract 2010
53053072107,2014,Serious Injury,16,No,4167,2,2,47.99616030717543,47.99616030717543,Census Tract 2010
53053072107,2015,Fatality,16,No,4177,1,1,23.940627244433802,23.940627244433802,Census Tract 2010
53053072107,2015,Serious Injury,16,No,4177,1,1,23.940627244433802,23.940627244433802,Census Tract 2010
53053072107,2016,Serious Injury,16,No,4217,2,2,47.427080863172876,47.427080863172876,Census Tract 2010
53053072107,2017,Serious Injury,16,No,4249,1,1,23.53494939985879,23.53494939985879,Census Tract 2010
53053072107,2018,Serious Injury,16,No,4278,1,1,23.37540906965872,23.37540906965872,Census Tract 2010
53053072107,2019,Serious Injury,16,No,4267,1,1,23.435669088352473,23.435669088352473,Census Tract 2010
53053072107,2020,Serious Injury,16,No,5726,1,2,17.46419839329375,34.9283967865875,Census Tract 2010
53053072107,2021,Serious Injury,16,No,5728,2,4,34.91620111731844,69.83240223463687,Census Tract 2010
53053072107,2021,Serious Injury,16,No,6509,1,1,15.363343063450609,15.363343063450609,Census Tract 2010
53053072108,2011,Serious Injury,27,Yes,5586,3,3,53.70569280343717,53.70569280343717,Census Tract 2010
53053072108,2012,Serious Injury,27,Yes,5620,1,1,17.793594306049823,17.793594306049823,Census Tract 2010
53053072108,2013,Serious Injury,27,Yes,5620,1,2,17.793594306049823,35.587188612099645,Census Tract 2010
53053072108,2015,Fatality,27,Yes,5665,1,1,17.6522506619594,17.6522506619594,Census Tract 2010
53053072108,2015,Serious Injury,27,Yes,5665,2,2,35.3045013239188,35.3045013239188,Census Tract 2010
53053072108,2020,Fatality,27,Yes,5588,1,1,17.89549033643522,17.89549033643522,Census Tract 2010
53053072108,2020,Serious Injury,27,Yes,5588,1,1,17.89549033643522,17.89549033643522,Census Tract 2010
53053072108,2021,Serious Injury,27,Yes,5589,1,1,17.89228842368939,17.89228842368939,Census Tract 2010
53053072109,2010,Serious Injury,14,No,3468,1,1,28.83506343713956,28.83506343713956,Census Tract 2010
53053072109,2011,Serious Injury,14,No,3442,2,2,58.10575246949448,58.10575246949448,Census Tract 2010
53053072109,2013,Serious Injury,14,No,3459,1,1,28.910089621277823,28.910089621277823,Census Tract 2010
53053072109,2015,Serious Injury,14,No,3511,1,1,28.481913984619766,28.481913984619766,Census Tract 2010
53053072109,2016,Serious Injury,14,No,3535,2,2,56.57708628005658,56.57708628005658,Census Tract 2010
53053072109,2018,Serious Injury,14,No,3712,2,3,53.87931034482759,80.81896551724138,Census Tract 2010
53053072109,2020,Fatality,14,No,3870,1,1,25.839793281653748,25.839793281653748,Census Tract 2010
53053072112,2012,Serious Injury,22,No,4352,1,1,22.977941176470587,22.977941176470587,Census Tract 2010
53053072112,2014,Serious Injury,22,No,4362,2,2,45.850527281063734,45.850527281063734,Census Tract 2010
53053072112,2018,Serious Injury,22,No,4494,1,1,22.251891410769915,22.251891410769915,Census Tract 2010
53053072305,2010,Serious Injury,17,No,5903,1,1,16.94053870913095,16.94053870913095,Census Tract 2010
53053072305,2011,Fatality,17,No,5839,1,1,17.12622024319233,17.12622024319233,Census Tract 2010
53053072305,2012,Serious Injury,17,No,5879,2,2,34.019391052900154,34.019391052900154,Census Tract 2010
53053072305,2013,Serious Injury,17,No,5916,1,1,16.903313049357674,16.903313049357674,Census Tract 2010
53053072305,2014,Serious Injury,17,No,5926,1,1,16.874789065136685,16.874789065136685,Census Tract 2010
53053072305,2017,Serious Injury,17,No,5995,1,2,16.680567139282736,33.36113427856547,Census Tract 2010
53053072305,2018,Serious Injury,17,No,6051,1,1,16.526194017517767,16.526194017517767,Census Tract 2010
53053072305,2020,Serious Injury,17,No,6449,1,1,15.506280043417583,15.506280043417583,Census Tract 2010
53053072305,2020,Serious Injury,17,No,7348,2,2,27.21829069134458,27.21829069134458,Census Tract 2010
53053072305,2021,Fatality,17,No,6488,1,1,15.413070283600495,15.413070283600495,Census Tract 2010
53053072305,2021,Fatality,17,No,7331,1,1,13.640703860319192,13.640703860319192,Census Tract 2010
53053072305,2021,Serious Injury,17,No,6488,1,1,15.413070283600495,15.413070283600495,Census Tract 2010
53053072305,2021,Serious Injury,17,No,7331,2,2,27.281407720638384,27.281407720638384,Census Tract 2010
53053072305,2022,Fatality,17,No,7316,1,1,13.66867140513942,13.66867140513942,Census Tract 2010
53053072305,2022,Serious Injury,17,No,7316,1,1,13.66867140513942,13.66867140513942,Census Tract 2010
53053072307,2012,Serious Injury,22,No,4353,2,2,45.94532506317482,45.94532506317482,Census Tract 2010
53053072307,2014,Serious Injury,22,No,4360,2,2,45.87155963302752,45.87155963302752,Census Tract 2010
53053072307,2015,Serious Injury,22,No,4381,2,3,45.65167769915544,68.47751654873316,Census Tract 2010
53053072307,2019,Serious Injury,22,No,4504,2,2,44.40497335701599,44.40497335701599,Census Tract 2010
53053072307,2020,Serious Injury,22,No,4774,1,2,20.94679514034353,41.89359028068706,Census Tract 2010
53053072307,2021,Fatality,22,No,4797,1,1,20.846362309776943,20.846362309776943,Census Tract 2010
53053072307,2021,Serious Injury,22,No,4797,1,4,20.846362309776943,83.38544923910777,Census Tract 2010
53053072308,2010,Serious Injury,22,Yes,6886,1,1,14.522218995062445,14.522218995062445,Census Tract 2010
53053072308,2011,Fatality,22,Yes,6847,1,1,14.604936468526361,14.604936468526361,Census Tract 2010
53053072308,2011,Serious Injury,22,Yes,6847,1,1,14.604936468526361,14.604936468526361,Census Tract 2010
53053072308,2012,Serious Injury,22,Yes,6899,3,3,43.48456298014205,43.48456298014205,Census Tract 2010
53053072308,2013,Fatality,22,Yes,6913,1,1,14.465499783017504,14.465499783017504,Census Tract 2010
53053072308,2013,Serious Injury,22,Yes,6913,3,3,43.39649934905251,43.39649934905251,Census Tract 2010
53053072308,2014,Serious Injury,22,Yes,6936,1,1,14.41753171856978,14.41753171856978,Census Tract 2010
53053072308,2015,Fatality,22,Yes,7010,1,1,14.265335235378032,14.265335235378032,Census Tract 2010
53053072308,2015,Serious Injury,22,Yes,7010,2,2,28.530670470756064,28.530670470756064,Census Tract 2010
53053072308,2018,Serious Injury,22,Yes,7146,1,2,13.99384270920795,27.9876854184159,Census Tract 2010
53053072308,2019,Serious Injury,22,Yes,7173,1,1,13.941168269901016,13.941168269901016,Census Tract 2010
53053072308,2020,Fatality,22,Yes,3056,1,1,32.72251308900523,32.72251308900523,Census Tract 2010
53053072308,2020,Serious Injury,22,Yes,4774,1,1,20.94679514034353,20.94679514034353,Census Tract 2010
53053072308,2021,Fatality,22,Yes,5921,1,1,16.889039013680122,16.889039013680122,Census Tract 2010
53053072308,2021,Serious Injury,22,Yes,5411,1,1,18.48087229717243,18.48087229717243,Census Tract 2010
53053072308,2022,Serious Injury,22,Yes,4735,1,1,21.119324181626187,21.119324181626187,Census Tract 2010
53053072309,2010,Serious Injury,21,No,5892,1,1,16.972165648336727,16.972165648336727,Census Tract 2010
53053072309,2017,Serious Injury,21,No,6045,1,1,16.542597187758478,16.542597187758478,Census Tract 2010
53053072309,2022,Fatality,21,No,6300,1,1,15.873015873015873,15.873015873015873,Census Tract 2010
53053072310,2017,Serious Injury,27,Yes,3835,1,1,26.075619295958276,26.075619295958276,Census Tract 2010
53053072311,2010,Serious Injury,37,Yes,4231,4,5,94.54029780193808,118.17537225242259,Census Tract 2010
53053072311,2011,Serious Injury,37,Yes,4225,3,3,71.00591715976331,71.00591715976331,Census Tract 2010
53053072311,2012,Serious Injury,37,Yes,4257,1,1,23.49072116513977,23.49072116513977,Census Tract 2010
53053072311,2013,Serious Injury,37,Yes,4274,2,2,46.79457182966776,46.79457182966776,Census Tract 2010
53053072311,2014,Serious Injury,37,Yes,4310,2,2,46.40371229698376,46.40371229698376,Census Tract 2010
53053072311,2015,Serious Injury,37,Yes,4513,2,2,44.316419233325945,44.316419233325945,Census Tract 2010
53053072311,2016,Fatality,37,Yes,4751,1,1,21.04820037886761,21.04820037886761,Census Tract 2010
53053072311,2016,Serious Injury,37,Yes,4751,1,4,21.04820037886761,84.19280151547044,Census Tract 2010
53053072311,2018,Serious Injury,37,Yes,4793,1,1,20.863759649488838,20.863759649488838,Census Tract 2010
53053072311,2019,Serious Injury,37,Yes,4822,3,3,62.21484861053505,62.21484861053505,Census Tract 2010
53053072311,2020,Fatality,37,Yes,5117,1,1,19.54270080125073,19.54270080125073,Census Tract 2010
53053072311,2020,Serious Injury,37,Yes,4113,1,1,24.313153415998055,24.313153415998055,Census Tract 2010
53053072311,2021,Serious Injury,37,Yes,4263,1,1,23.45765892563922,23.45765892563922,Census Tract 2010
53053072311,2021,Serious Injury,37,Yes,6488,1,1,15.413070283600495,15.413070283600495,Census Tract 2010
53053072311,2022,Fatality,37,Yes,4870,1,1,20.53388090349076,20.53388090349076,Census Tract 2010
53053072311,2022,Serious Injury,37,Yes,4870,1,1,20.53388090349076,20.53388090349076,Census Tract 2010
53053072311,2022,Serious Injury,37,Yes,6510,1,1,15.360983102918585,15.360983102918585,Census Tract 2010
53053072312,2013,Serious Injury,28,No,5649,1,1,17.70224818551956,17.70224818551956,Census Tract 2010
53053072312,2014,Serious Injury,28,No,5632,1,1,17.755681818181817,17.755681818181817,Census Tract 2010
53053072312,2017,Serious Injury,28,No,5815,1,1,17.196904557179707,17.196904557179707,Census Tract 2010
53053072313,2016,Serious Injury,14,No,3860,1,1,25.906735751295336,25.906735751295336,Census Tract 2010
53053072313,2017,Serious Injury,14,No,3920,1,1,25.510204081632654,25.510204081632654,Census Tract 2010
53053072313,2020,Serious Injury,14,No,5929,1,1,16.866250632484398,16.866250632484398,Census Tract 2010
53053072313,2022,Serious Injury,14,No,5897,4,4,67.83110055960658,67.83110055960658,Census Tract 2010
53053072405,2010,Fatality,5,No,4107,1,1,24.348672997321646,24.348672997321646,Census Tract 2010
53053072405,2010,Serious Injury,5,No,4107,1,1,24.348672997321646,24.348672997321646,Census Tract 2010
53053072405,2012,Serious Injury,5,No,4124,1,1,24.248302618816684,24.248302618816684,Census Tract 2010
53053072405,2015,Fatality,5,No,4169,2,2,47.973135044375155,47.973135044375155,Census Tract 2010
53053072405,2017,Serious Injury,5,No,4251,1,1,23.52387673488591,23.52387673488591,Census Tract 2010
